Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
8/7/2024,Widget A,West,891,28,Female,4.343132283418405
8/8/2024,Widget C,West,437,55,Male,2.660654346416416
8/9/2024,Widget D,North,930,23,Female,4.059515320353874
8/10/2024,Widget A,West,813,62,Female,1.6984436679290478
8/11/2024,Widget D,West,460,28,Female,2.2890415752779387
8/12/2024,Widget C,East,668,31,Male,4.897219852
8/13/2024,Widget C,West,491,19,Female,4.945312694240505
8/14/2024,Widget D,North,317,57,Female,3.050420212086352
8/15/2024,Widget A,North,673,20,Male,4.737079165855508
8/16/2024,Widget B,East,768,52,Female,3.0909227122274183
8/17/2024,Widget C,West,301,50,Female,2.1663525126446292
8/18/2024,Widget A,West,116,41,Male,2.0675971523950873
8/19/2024,Widget A,North,421,36,Male,4.718022821472595
8/20/2024,Widget B,West,617,35,Female,1.6897855558954364
8/21/2024,Widget C,West,669,66,Female,3.3185298328072728
8/22/2024,Widget C,West,424,69,Male,3.2221002722508785
8/23/2024,Widget A,South,511,41,Male,3.9584867386119797
8/24/2024,Widget A,East,417,62,Female,2.996971630099099
8/25/2024,Widget B,South,780,52,Female,2.089142642832537
8/26/2024,Widget B,East,181,18,Female,1.6775859985263142
8/27/2024,Widget C,North,573,53,Male,3.483275214023567
8/28/2024,Widget D,West,567,42,Female,3.8759630274129324
8/29/2024,Widget C,East,524,62,Male,3.2780851147281305
8/30/2024,Widget A,South,830,66,Male,3.953405108484779
8/31/2024,Widget C,West,788,60,Male,1.5660848097998405
9/1/2024,Widget D,North,303,51,Female,4.529880779772542
9/2/2024,Widget B,East,682,42,Female,3.3295820336340123
9/3/2024,Widget D,East,486,33,Female,1.5073757075703886
9/4/2024,Widget D,East,877,51,Male,2.847700817
9/5/2024,Widget D,West,197,46,Female,4.379166951463645
9/6/2024,Widget B,South,444,36,Male,4.5902487738126405
9/7/2024,Widget D,South,902,40,Male,2.058598019995046
9/8/2024,Widget D,East,307,36,Male,3.8450632988418123
9/9/2024,Widget D,North,613,42,Male,1.3999409899351067
9/10/2024,Widget A,North,735,33,Male,1.1341834856486313
9/11/2024,Widget D,South,891,68,Male,3.241595815279771
9/12/2024,Widget B,North,685,26,Female,3.7793103173125036
9/13/2024,Widget D,South,265,18,Male,4.1831469247060085
9/14/2024,Widget D,East,121,59,Female,2.3608649538213387
9/15/2024,Widget B,South,253,36,Male,1.026101641715548
9/16/2024,Widget D,South,538,50,Female,2.918076948445415
9/17/2024,Widget B,East,394,51,Female,1.063414181494268
9/18/2024,Widget D,North,318,33,Female,1.3679380426831997
9/19/2024,Widget B,South,768,61,Female,2.3067560901269935
9/20/2024,Widget D,South,594,57,Male,2.7486881982407088
9/21/2024,Widget D,East,329,35,Male,2.1178777649185943
9/22/2024,Widget A,North,119,51,Male,3.3274610660188313
9/23/2024,Widget A,South,652,42,Male,1.2213991568723808
9/24/2024,Widget D,East,247,62,Female,1.5783188409583389
9/25/2024,Widget D,South,207,23,Female,3.781033603021734
9/26/2024,Widget C,West,502,38,Female,1.568563414391671
9/27/2024,Widget B,East,695,23,Male,3.559100806
9/28/2024,Widget C,North,582,49,Female,1.2187384830134622
9/29/2024,Widget A,North,466,58,Male,2.6295291164765615
9/30/2024,Widget A,North,933,65,Female,1.7096378804847294
10/1/2024,Widget A,North,513,60,Female,1.4385451301407457
10/2/2024,Widget A,South,408,56,Female,3.268131134
10/3/2024,Widget D,South,901,48,Female,4.713343088022487
10/4/2024,Widget A,North,934,59,Female,1.2191481916941953
10/5/2024,Widget D,North,233,27,Male,2.686216992872137
10/6/2024,Widget D,North,818,47,Female,3.830141750981775
10/7/2024,Widget A,South,382,69,Male,2.850751326751308
10/8/2024,Widget A,North,877,35,Male,4.225983784420981
10/9/2024,Widget B,North,172,41,Male,1.7185812634565267
10/10/2024,Widget C,West,580,69,Male,4.8383768201109625
10/11/2024,Widget A,West,451,26,Male,2.540650511090162
10/12/2024,Widget B,North,659,48,Male,2.3662785317771005
10/13/2024,Widget B,East,425,32,Male,4.498423178012663
10/14/2024,Widget C,North,844,21,Male,3.2554681275670663
10/15/2024,Widget D,West,542,57,Female,3.065777367611286
10/16/2024,Widget A,East,199,26,Female,3.9079116781137238
10/17/2024,Widget C,East,158,62,Male,3.3193369531243615
10/18/2024,Widget A,North,607,26,Male,1.6500625790284613
10/19/2024,Widget B,West,357,43,Male,3.6967904914597187
10/20/2024,Widget B,West,512,21,Female,1.5338755171285139
10/21/2024,Widget D,East,551,34,Female,4.2234308213362475
10/22/2024,Widget B,North,164,33,Male,4.958946390849084
10/23/2024,Widget B,South,694,32,Male,2.509550499899105
10/24/2024,Widget C,South,253,52,Female,2.7790235928080502
10/25/2024,Widget A,West,365,69,Female,1.1857346219312492
10/26/2024,Widget A,South,920,22,Male,1.0549327523303131
10/27/2024,Widget C,West,178,22,Male,4.685677339505311
10/28/2024,Widget D,West,414,37,Male,1.5144962417567682
10/29/2024,Widget A,West,761,32,Male,2.7831149902378813
10/30/2024,Widget B,South,659,35,Female,4.261418495422246
10/31/2024,Widget A,West,990,64,Female,4.557275039713279
11/1/2024,Widget B,East,347,19,Male,3.0775907411338705
11/2/2024,Widget D,North,889,46,Male,3.260130099903799
11/3/2024,Widget C,North,967,30,Male,3.67873589
11/4/2024,Widget A,West,709,21,Female,4.845529880574861
11/5/2024,Widget C,North,513,59,Male,3.4106798437780204
11/6/2024,Widget A,South,124,62,Male,3.237901037825385
11/7/2024,Widget B,South,383,27,Male,1.0581365410639627
11/8/2024,Widget C,North,548,48,Female,1.3237988080894243
11/9/2024,Widget A,South,980,58,Male,3.308686506495985
11/10/2024,Widget B,North,400,25,Female,4.744961551228813
11/11/2024,Widget C,North,167,20,Male,4.466765394
11/12/2024,Widget C,North,106,65,Male,4.9303156919688185
11/13/2024,Widget A,West,916,63,Male,3.111336150245096
11/14/2024,Widget A,North,236,26,Female,4.151723753751067
11/15/2024,Widget A,West,263,47,Male,4.361601325957362
11/16/2024,Widget B,North,182,28,Male,3.592126629323447
11/17/2024,Widget A,North,996,52,Female,2.354999616858029
11/18/2024,Widget C,North,749,54,Female,2.8799137386311777
11/19/2024,Widget C,South,519,59,Female,4.4316682889742705
11/20/2024,Widget A,West,172,30,Male,2.194191703928656
11/21/2024,Widget A,West,336,53,Female,4.694972525066595
11/22/2024,Widget D,North,145,30,Male,1.9192253656906604
11/23/2024,Widget C,North,717,29,Female,3.9980656606271228
11/24/2024,Widget B,South,899,54,Female,3.5222369373829534
11/25/2024,Widget D,South,361,27,Female,3.998397764483049
11/26/2024,Widget A,South,275,26,Male,2.7493902897303792
11/27/2024,Widget A,West,265,69,Male,4.730564250215938
11/28/2024,Widget C,West,756,24,Male,3.5298888096459096
11/29/2024,Widget A,West,941,19,Male,2.153183218217025
11/30/2024,Widget B,North,469,40,Male,3.5538202826085747
12/1/2024,Widget C,West,894,56,Male,2.1472629888281247
12/2/2024,Widget A,East,153,57,Male,2.174529567039497
12/3/2024,Widget C,East,789,56,Male,2.5983940464834716
12/4/2024,Widget A,South,518,38,Male,4.409721670276475
12/5/2024,Widget A,West,855,40,Female,3.001191497575968
12/6/2024,Widget A,East,606,46,Female,3.7156033689208297
12/7/2024,Widget B,South,440,31,Male,2.567870961097852
12/8/2024,Widget B,West,226,43,Male,2.054421759227526
12/9/2024,Widget C,North,508,68,Male,4.8185606428649255
12/10/2024,Widget A,East,466,22,Male,3.4143249884922504
12/11/2024,Widget A,North,370,48,Female,4.735805354330873
12/12/2024,Widget B,West,743,42,Female,1.8136520087932602
12/13/2024,Widget A,East,704,48,Male,1.587576655651731
12/14/2024,Widget B,West,478,67,Female,4.4232916284956145
12/15/2024,Widget A,North,172,37,Female,3.723668850469006
12/16/2024,Widget C,East,347,61,Male,1.7463139970145654
12/17/2024,Widget A,North,959,34,Male,2.077438802654151
12/18/2024,Widget A,West,884,62,Male,4.202655766101245
12/19/2024,Widget D,West,142,19,Male,2.8154744799837443
12/20/2024,Widget B,North,476,42,Female,3.6821620260243635
12/21/2024,Widget A,East,140,30,Male,2.2734080885440435
12/22/2024,Widget A,North,269,56,Female,2.524919811099507
12/23/2024,Widget D,West,311,45,Male,4.962850234
12/24/2024,Widget D,North,592,59,Female,1.9904683486988741
12/25/2024,Widget B,West,779,23,Male,3.025825508146056
12/26/2024,Widget D,North,138,20,Male,4.377609372762128
12/27/2024,Widget C,East,468,52,Female,1.9568928546634319
12/28/2024,Widget D,East,856,35,Female,2.6608550267373228
12/29/2024,Widget C,North,250,28,Female,3.460365149479953
12/30/2024,Widget B,North,210,37,Male,2.924752606
12/31/2024,Widget B,East,579,22,Female,2.838009066
1/1/2025,Widget B,West,535,36,Female,2.4500389252884944
1/2/2025,Widget B,East,146,39,Female,3.3465853110997004
1/3/2025,Widget B,West,674,36,Female,3.497490791694441
1/4/2025,Widget C,North,836,64,Female,3.6131581636054504
1/5/2025,Widget C,North,465,33,Female,1.2814724316241173
1/6/2025,Widget B,West,168,41,Female,3.5241367028481956
1/7/2025,Widget D,North,398,58,Female,4.812948715124931
1/8/2025,Widget A,West,901,21,Female,3.1639449421123347
1/9/2025,Widget B,South,395,32,Male,3.8610683300369772
1/10/2025,Widget D,East,302,42,Male,3.226929231036871
1/11/2025,Widget A,South,160,61,Female,4.418962474367914
1/12/2025,Widget B,West,929,52,Male,4.718332378390276
1/13/2025,Widget B,East,413,31,Male,1.7368795971854372
1/14/2025,Widget C,West,260,66,Female,2.7474401462285063
1/15/2025,Widget A,East,430,36,Female,2.569528403730885
1/16/2025,Widget A,East,627,55,Female,2.6208604931971147
1/17/2025,Widget D,East,437,53,Female,1.5020967249115036
1/18/2025,Widget C,East,705,24,Female,4.254462903922877
1/19/2025,Widget C,West,403,47,Female,1.143064972059741
1/20/2025,Widget C,East,602,36,Male,3.1129064309086276
1/21/2025,Widget C,East,749,66,Female,3.647513552178765
1/22/2025,Widget A,South,437,42,Male,1.8298777522355087
1/23/2025,Widget A,North,649,33,Female,4.623400768395182
1/24/2025,Widget B,North,738,64,Female,4.354196828099172
1/25/2025,Widget B,South,374,57,Male,2.884334917935701
1/26/2025,Widget C,South,263,68,Female,2.644595729360555
1/27/2025,Widget C,West,542,25,Female,1.9462717008444002
1/28/2025,Widget C,West,418,35,Male,3.9199728985798545
1/29/2025,Widget B,West,688,45,Female,1.5269751985278566
1/30/2025,Widget D,South,603,33,Male,3.720951015375132
1/31/2025,Widget D,South,785,69,Female,4.369827944473654
2/1/2025,Widget B,East,486,36,Female,1.9138863036680949
2/2/2025,Widget B,West,969,59,Male,4.465709611595025
2/3/2025,Widget B,West,932,34,Female,1.1332927977580338
2/4/2025,Widget B,West,987,62,Male,4.6511495415461015
2/5/2025,Widget B,North,702,30,Male,1.473448911405192
2/6/2025,Widget B,East,849,24,Male,3.5830367117521305
2/7/2025,Widget C,West,875,44,Female,2.0003298756557673
2/8/2025,Widget C,West,790,27,Female,4.346209564678455
2/9/2025,Widget C,West,593,51,Male,3.049201443661866
2/10/2025,Widget C,North,589,53,Female,1.5409647649860054
2/11/2025,Widget B,North,820,42,Female,3.2839662853039138
2/12/2025,Widget D,South,172,23,Female,2.6315304407879325
2/13/2025,Widget A,East,608,41,Male,3.6457912664524046
2/14/2025,Widget B,South,489,35,Female,4.527613139053837
2/15/2025,Widget A,East,718,40,Male,2.637556524733674
2/16/2025,Widget D,North,956,23,Female,2.1595227181354386
2/17/2025,Widget C,West,394,46,Female,1.0580603781104352
2/18/2025,Widget D,South,468,42,Male,3.2993561514394996
2/19/2025,Widget B,West,895,34,Female,2.609099069725734
2/20/2025,Widget C,South,964,63,Male,2.498596876059315
2/21/2025,Widget B,North,793,41,Female,1.731741285
2/22/2025,Widget C,North,648,28,Male,2.7202213807650972
2/23/2025,Widget A,North,748,43,Female,4.937767814333473
2/24/2025,Widget A,South,949,68,Female,2.1910166146889773
2/25/2025,Widget A,East,667,51,Female,3.398817653632401
2/26/2025,Widget D,South,286,45,Male,4.105947525262668
2/27/2025,Widget B,East,952,20,Male,3.9966312927061267
2/28/2025,Widget D,South,869,28,Male,2.315097149970363
3/1/2025,Widget A,South,544,55,Female,3.4434403340674016
3/2/2025,Widget B,North,669,31,Male,4.485058741080628
3/3/2025,Widget A,West,462,68,Male,1.0617897109323118
3/4/2025,Widget D,West,222,43,Male,2.7429374273732305
3/5/2025,Widget D,East,287,65,Male,1.897093672967621
3/6/2025,Widget D,West,841,38,Male,2.554529161595356
3/7/2025,Widget A,South,779,56,Male,2.6639584319009666
3/8/2025,Widget B,South,519,47,Male,3.986683859146548
3/9/2025,Widget B,North,725,25,Male,1.3752874895817726
3/10/2025,Widget A,North,351,68,Male,3.050335612530042
3/11/2025,Widget B,West,718,37,Male,3.2567791671949813
3/12/2025,Widget A,East,648,65,Female,2.9766304142072175
3/13/2025,Widget B,West,434,49,Female,3.9274930122508804
3/14/2025,Widget C,West,191,39,Male,2.5351650236273895
3/15/2025,Widget C,West,629,24,Female,4.779868254560304
3/16/2025,Widget D,West,965,26,Female,2.9272137701557654
3/17/2025,Widget C,South,162,62,Male,3.2848556384591903
3/18/2025,Widget C,East,761,18,Male,4.302123293386998
3/19/2025,Widget C,South,611,46,Male,2.100944424
3/20/2025,Widget A,East,238,25,Female,1.3008081150512099
3/21/2025,Widget C,North,797,21,Male,3.831135913
3/22/2025,Widget C,West,284,52,Female,2.9320474221935147
3/23/2025,Widget D,South,304,20,Male,4.586017003835979
3/24/2025,Widget C,East,871,62,Female,4.930720194889736
3/25/2025,Widget C,North,313,57,Female,2.5964374022989167
3/26/2025,Widget B,North,355,24,Male,2.6617560650386434
3/27/2025,Widget D,West,234,44,Male,2.6318504088229058
3/28/2025,Widget D,East,672,18,Female,2.2982164389237045
3/29/2025,Widget D,South,974,44,Female,4.126748391
3/30/2025,Widget D,West,921,33,Male,4.03598305
3/31/2025,Widget D,South,187,55,Male,2.9145794822020994
4/1/2025,Widget D,North,935,24,Female,1.178644865515595
4/2/2025,Widget A,South,306,61,Male,2.2382372060522937
4/3/2025,Widget C,South,228,40,Female,2.169212186
4/4/2025,Widget D,West,922,58,Male,4.244348984801034
4/5/2025,Widget C,South,102,28,Male,1.350302293664699
4/6/2025,Widget C,West,853,59,Male,4.222701516170817
4/7/2025,Widget A,North,220,50,Female,3.676734608796572
4/8/2025,Widget D,West,484,67,Male,3.929765836521797
4/9/2025,Widget B,West,713,53,Female,2.728852750340094
4/10/2025,Widget A,East,137,54,Male,3.718903184007033
4/11/2025,Widget B,South,440,58,Female,3.4361157788276633
4/12/2025,Widget C,North,744,34,Female,4.075920780914518
4/13/2025,Widget C,West,813,52,Male,2.7870793378730085
4/14/2025,Widget A,North,959,65,Female,2.8913024995852097
4/15/2025,Widget A,East,120,22,Female,3.5743048909592807
4/16/2025,Widget B,South,341,65,Female,1.4323099746655532
4/17/2025,Widget D,West,554,49,Female,2.744977793457269
4/18/2025,Widget B,South,720,20,Male,4.887803381039222
4/19/2025,Widget A,East,402,69,Male,1.1502092802401824
4/20/2025,Widget B,East,695,64,Male,2.2640188914655752
4/21/2025,Widget A,North,694,52,Female,2.256439276357483
4/22/2025,Widget B,West,902,69,Female,3.5338564769430905
4/23/2025,Widget A,North,168,31,Male,1.4232014376965596
4/24/2025,Widget A,East,228,65,Male,3.5141761235154445
4/25/2025,Widget A,South,295,48,Female,1.3801609626064777
4/26/2025,Widget D,North,239,48,Male,1.379814589673324
4/27/2025,Widget B,North,543,34,Male,3.912733428753929
4/28/2025,Widget B,South,382,41,Female,2.2965406953311853
4/29/2025,Widget B,North,411,69,Male,4.909691790854991
4/30/2025,Widget A,South,845,40,Female,1.1494117457422197
5/1/2025,Widget B,West,634,35,Male,2.7804266548719765
5/2/2025,Widget B,South,764,67,Female,1.4525437506960945
5/3/2025,Widget A,West,376,31,Female,2.4055158670324346
5/4/2025,Widget C,South,160,67,Female,4.992889802436203
5/5/2025,Widget A,East,418,32,Female,4.555370046954128
5/6/2025,Widget B,East,989,32,Female,1.1932976354215876
5/7/2025,Widget A,West,151,23,Male,3.2530233753027336
5/8/2025,Widget C,West,955,44,Male,3.591289219297743
5/9/2025,Widget A,East,252,32,Male,1.8381384958005027
5/10/2025,Widget B,West,848,67,Female,1.580422293585801
5/11/2025,Widget C,South,410,53,Male,4.617524538662094
5/12/2025,Widget D,South,913,25,Female,4.875265765933507
5/13/2025,Widget B,East,643,32,Female,4.967571429278568
5/14/2025,Widget C,North,666,20,Male,4.159047094938538
5/15/2025,Widget C,South,963,64,Female,3.6540082776210285
5/16/2025,Widget D,West,488,30,Male,2.3829210087719916
5/17/2025,Widget A,North,647,58,Female,1.6855932492990098
5/18/2025,Widget A,North,721,51,Female,1.3159223974649268
5/19/2025,Widget B,South,276,41,Male,3.773189874205968
5/20/2025,Widget D,South,461,57,Female,4.138893660717433
5/21/2025,Widget A,North,413,49,Male,4.305814609819921
5/22/2025,Widget D,North,906,49,Female,4.655060013215195
5/23/2025,Widget A,East,947,47,Male,4.519718254553494
5/24/2025,Widget C,West,196,69,Female,4.998965089032371
5/25/2025,Widget A,East,980,66,Male,1.976256043869005
5/26/2025,Widget D,South,312,30,Male,4.053230460848843
5/27/2025,Widget C,East,928,18,Female,3.3458380494991906
5/28/2025,Widget C,East,236,51,Male,2.0449805298143295
5/29/2025,Widget C,East,105,32,Female,4.927621289147771
5/30/2025,Widget D,East,208,61,Female,4.591592419097008
5/31/2025,Widget B,West,646,31,Male,1.5140626737764658
6/1/2025,Widget B,West,138,46,Male,1.1046333692936794
6/2/2025,Widget B,North,761,51,Male,3.7533230493307075
6/3/2025,Widget D,South,524,35,Male,3.4165225154261405
6/4/2025,Widget C,East,729,24,Male,4.743262496444584
6/5/2025,Widget B,North,360,46,Female,1.9360211486414793
6/6/2025,Widget D,North,525,48,Male,1.3375517915799482
6/7/2025,Widget B,North,186,42,Female,2.036861335087946
6/8/2025,Widget A,West,564,55,Male,1.0757105620458538
6/9/2025,Widget B,East,175,31,Male,1.1435710047557297
6/10/2025,Widget B,East,570,25,Male,4.659431223683038
6/11/2025,Widget C,South,513,44,Female,2.408066330007513
6/12/2025,Widget D,East,924,19,Male,2.6432360040387226
6/13/2025,Widget C,East,994,34,Female,1.0734866181524176
6/14/2025,Widget C,North,825,54,Female,2.0820871206873863
6/15/2025,Widget C,South,556,31,Female,4.218903934965724
6/16/2025,Widget C,East,384,42,Male,3.4619638386668767
6/17/2025,Widget C,West,338,47,Female,4.015122404345661
6/18/2025,Widget B,East,776,46,Male,2.7888549631751403
6/19/2025,Widget C,North,698,37,Female,2.238916887
6/20/2025,Widget C,West,752,38,Male,2.9312403733134813
6/21/2025,Widget D,North,771,39,Female,2.2922842736230047
6/22/2025,Widget A,East,657,52,Male,4.355884386696272
6/23/2025,Widget B,West,471,54,Male,2.190694862371383
6/24/2025,Widget B,South,594,33,Male,3.639054561812335
6/25/2025,Widget B,South,723,67,Female,1.5479288892381113
6/26/2025,Widget C,West,144,66,Female,3.7474659749396397
6/27/2025,Widget C,West,500,60,Male,4.6531988464001355
6/28/2025,Widget C,North,346,34,Female,3.4343326185596332
6/29/2025,Widget D,West,715,33,Female,3.239421520137909
6/30/2025,Widget A,North,696,19,Female,4.844473072086561
7/1/2025,Widget C,East,549,21,Female,3.5095862212633855
7/2/2025,Widget A,North,584,38,Female,2.0382017330923303
7/3/2025,Widget D,West,745,56,Female,2.1695640953909616
7/4/2025,Widget B,West,719,51,Female,3.821226570143709
7/5/2025,Widget C,East,117,47,Male,3.941746375568745
7/6/2025,Widget A,West,705,23,Male,2.2139849271560608
7/7/2025,Widget A,West,761,34,Female,2.381375911705321
7/8/2025,Widget C,South,857,56,Male,4.964226034956348
7/9/2025,Widget B,South,388,42,Male,1.4078101983211098
7/10/2025,Widget B,East,513,22,Male,2.6185801137603972
7/11/2025,Widget B,North,820,22,Female,1.2497901247900298
7/12/2025,Widget D,South,737,37,Female,4.2843134479929645
7/13/2025,Widget A,North,334,33,Female,1.369383355781729
7/14/2025,Widget A,West,515,68,Female,3.6960294258508446
7/15/2025,Widget A,South,598,58,Female,1.2259336960139282
7/16/2025,Widget D,East,733,54,Male,3.6914201512387645
7/17/2025,Widget A,East,749,57,Female,4.372147787710813
7/18/2025,Widget D,East,214,26,Male,2.5952861076962295
7/19/2025,Widget B,South,773,22,Female,3.0885059737287075
7/20/2025,Widget C,North,812,59,Male,2.606166952
7/21/2025,Widget A,West,333,19,Female,2.2019550345305556
7/22/2025,Widget A,North,639,26,Female,4.213053602508513
7/23/2025,Widget B,North,110,60,Female,2.0880102949239587
7/24/2025,Widget C,West,305,53,Female,3.891773697557788
7/25/2025,Widget D,West,778,39,Female,1.824788317020809
7/26/2025,Widget C,South,346,39,Female,1.9994151843133183
7/27/2025,Widget B,South,658,39,Male,2.345844650308849
7/28/2025,Widget B,South,857,51,Female,3.356625509575153
7/29/2025,Widget C,South,226,46,Male,2.8176892766381645
7/30/2025,Widget D,South,246,55,Female,3.9805792393112815
7/31/2025,Widget D,West,217,63,Male,1.8542692013447692
8/1/2025,Widget A,North,481,50,Male,1.0426891513953365
8/2/2025,Widget D,South,511,35,Male,4.106229887140881
8/3/2025,Widget C,South,763,24,Male,4.286597335520289
8/4/2025,Widget B,North,683,18,Male,1.2379206524335582
8/5/2025,Widget A,South,462,50,Male,3.443630088633586
8/6/2025,Widget A,North,608,18,Female,2.5128271354923117
8/7/2025,Widget B,North,236,41,Male,4.1755826207780675
8/8/2025,Widget D,West,274,21,Female,4.497658216785914
8/9/2025,Widget B,East,388,21,Female,4.404015067188997
8/10/2025,Widget D,West,580,35,Male,4.108816989403408
8/11/2025,Widget B,East,118,44,Male,2.076208914968652
8/12/2025,Widget C,East,294,60,Female,4.247558574273267
8/13/2025,Widget D,East,429,49,Male,3.133913903625171
8/14/2025,Widget C,South,274,50,Male,1.2110264593283633
8/15/2025,Widget A,West,548,45,Male,2.827755399592996
8/16/2025,Widget B,East,453,59,Male,4.768631668119973
8/17/2025,Widget A,North,598,58,Male,4.551437398942211
8/18/2025,Widget A,South,240,53,Male,1.4090571239884642
8/19/2025,Widget A,West,857,23,Male,3.976506742857481
8/20/2025,Widget A,East,996,33,Female,4.223171463832939
8/21/2025,Widget B,North,192,51,Male,2.085552752947059
8/22/2025,Widget A,West,338,40,Female,2.886434282964369
8/23/2025,Widget B,West,304,67,Female,3.8439517658547318
8/24/2025,Widget B,South,659,59,Female,2.7561659552845916
8/25/2025,Widget C,West,532,41,Female,1.4511876754663078
8/26/2025,Widget D,South,344,66,Male,3.8235297787268863
8/27/2025,Widget D,East,931,30,Female,4.646554758941214
8/28/2025,Widget B,South,416,35,Female,3.6099389136246303
8/29/2025,Widget C,North,394,30,Female,4.095202994276136
8/30/2025,Widget B,South,739,66,Female,2.433450142631314
8/31/2025,Widget B,North,955,54,Female,1.7327929805065394
9/1/2025,Widget B,South,381,60,Male,3.571094646
9/2/2025,Widget C,West,116,56,Male,2.3110848233648755
9/3/2025,Widget D,East,170,59,Female,4.440294075959171
9/4/2025,Widget C,North,368,34,Male,1.4905121999120263
9/5/2025,Widget A,South,424,32,Male,2.733854798932495
9/6/2025,Widget C,South,893,35,Female,2.5869104018735434
9/7/2025,Widget C,South,404,40,Female,4.752215414215719
9/8/2025,Widget C,West,550,68,Female,1.6125392024176155
9/9/2025,Widget C,West,106,47,Male,1.0393873000480438
9/10/2025,Widget D,North,413,51,Female,1.9523408512284703
9/11/2025,Widget A,North,916,21,Male,4.281107439074618
9/12/2025,Widget D,West,202,20,Male,1.8372872641880682
9/13/2025,Widget D,North,920,24,Male,1.9635122548219308
9/14/2025,Widget C,East,292,35,Female,1.5195952181472432
9/15/2025,Widget B,East,852,59,Male,3.861744813106162
9/16/2025,Widget B,West,673,24,Female,1.2766967620216687
9/17/2025,Widget D,North,628,57,Female,2.3248332093140864
9/18/2025,Widget D,South,270,23,Female,2.129994906483858
9/19/2025,Widget C,East,636,39,Female,3.2206389191606193
9/20/2025,Widget D,West,350,18,Female,3.9216650600789422
9/21/2025,Widget C,North,864,21,Male,3.1315057387869896
9/22/2025,Widget B,West,486,63,Male,4.724103972
9/23/2025,Widget B,South,306,66,Male,4.805770555549328
9/24/2025,Widget A,East,640,69,Male,2.4458613139940617
9/25/2025,Widget B,West,728,67,Male,4.110721505099571
9/26/2025,Widget D,West,515,60,Female,3.9552055330727587
9/27/2025,Widget B,West,893,46,Female,4.571858367
9/28/2025,Widget C,South,479,38,Male,2.791774560830813
9/29/2025,Widget B,West,243,43,Male,3.121892748791169
9/30/2025,Widget A,South,124,31,Male,2.663097254326296
10/1/2025,Widget B,South,921,26,Female,4.401507677198822
10/2/2025,Widget C,South,767,64,Female,1.9188092614485375
10/3/2025,Widget C,East,172,29,Female,1.9588363129697788
10/4/2025,Widget D,East,731,59,Male,2.490420414308319
10/5/2025,Widget B,West,923,68,Male,1.9213713284094047
10/6/2025,Widget C,West,932,68,Male,3.244027345659683
10/7/2025,Widget A,East,192,23,Male,1.5379604259820092
10/8/2025,Widget D,North,604,37,Female,2.2807448776162214
10/9/2025,Widget A,East,697,41,Male,4.653778794
10/10/2025,Widget B,South,435,44,Male,2.6369019207671838
10/11/2025,Widget B,East,524,55,Male,3.992934865974037
10/12/2025,Widget B,South,598,25,Female,1.453848766826296
10/13/2025,Widget D,West,463,18,Female,1.9902580325671386
10/14/2025,Widget C,North,729,66,Male,4.229382484801475
10/15/2025,Widget D,West,844,66,Female,4.0519717451587765
10/16/2025,Widget A,South,298,41,Female,2.5446236743752846
10/17/2025,Widget D,South,817,64,Female,4.817587608133897
10/18/2025,Widget A,South,512,24,Female,4.642572063338182
10/19/2025,Widget D,North,438,36,Female,4.849202996448959
10/20/2025,Widget C,East,758,39,Male,2.7116587607511415
10/21/2025,Widget A,West,528,52,Male,1.789894334742732
10/22/2025,Widget B,West,882,47,Male,3.506634556365364
10/23/2025,Widget B,East,998,46,Female,3.739092633116794
10/24/2025,Widget D,West,238,39,Female,1.501767138
10/25/2025,Widget B,North,792,28,Female,4.145932137183624
10/26/2025,Widget A,West,641,37,Female,1.072240879039842
10/27/2025,Widget B,South,156,46,Male,2.9309135499071335
10/28/2025,Widget C,East,331,68,Male,2.3240650379795795
10/29/2025,Widget C,North,757,58,Male,3.9612122395963363
10/30/2025,Widget D,East,534,59,Male,2.2510429096872637
10/31/2025,Widget A,North,483,51,Male,4.307228451124131
11/1/2025,Widget C,South,659,18,Male,3.3798139551232422
11/2/2025,Widget C,East,293,48,Female,4.175573447048288
11/3/2025,Widget A,West,835,47,Female,4.957362551358495
11/4/2025,Widget B,North,747,65,Male,3.7166333829742273
11/5/2025,Widget B,East,633,35,Female,4.939801265446576
11/6/2025,Widget D,West,617,34,Male,1.1153453076868214
11/7/2025,Widget B,East,815,55,Male,2.3525599539352338
11/8/2025,Widget A,East,850,31,Female,1.4314130582492366
11/9/2025,Widget C,East,284,40,Male,2.049219725537758
11/10/2025,Widget B,North,971,42,Male,4.355551596503098
11/11/2025,Widget D,West,391,32,Male,1.1292930613043612
11/12/2025,Widget B,South,434,63,Female,3.080731742929575
11/13/2025,Widget A,North,831,39,Female,3.268514830129492
11/14/2025,Widget D,North,215,20,Female,3.2446045866878244
11/15/2025,Widget B,North,924,36,Female,2.901188295293023
11/16/2025,Widget D,South,148,61,Male,4.162411859079022
11/17/2025,Widget A,West,784,51,Female,1.5341723580222046
11/18/2025,Widget C,West,181,52,Female,2.2423080622031493
11/19/2025,Widget A,West,933,67,Female,3.462904213780691
11/20/2025,Widget A,East,432,18,Male,3.7638054650718233
11/21/2025,Widget A,East,656,69,Female,2.616593727108225
11/22/2025,Widget A,East,434,38,Female,4.501485053308933
11/23/2025,Widget C,South,631,46,Male,2.6619735867836574
